10,0.001133
50,0.007174
100,0.011328
500,0.09515
1000,0.19974
5000,3.64857
100000,1312.71
500000,453.373
10000,13.3207
50000,341.41
100,0.119693
100,0.065321
10,0.002266
10,0.001888
100,0.068342
1000,4.31537
10000,537.403
10,0.002265
100,0.064566
1000,4.30443
10000,575.226
1000,5.39564
10000,599.09
10,0.00151
100,0.089487
1000,6.3883
10000,615.787
1000,4.93083
10000,463.991
10,0.001133
100,0.066076
1000,6.60692
10000,651.374
10000,425.929
