10,0.000378
50,0.003021
100,0.007929
500,0.02341
1000,0.068719
5000,0.283564
10000,1.10442
50000,7.30053
100000,0.493876
500000,1.01305
1000,0.100059
1000,0.07967
1000,0.084956
1000,0.068343
1000,0.087221
1000,0.104968
1000,0.064944
1000,0.069853
1000,0.089109
1000,0.068342
1000,0.066076
1000,0.090997
1000,0.081935
1000,0.075139
1000,0.07174
1000,0.074384
1000,0.067587
1000,0.081935
1000,0.086088
1000,0.075516
1000,0.067587
1000,0.101947
1000,0.067209
1000,0.069475
1000,0.069475
1000,0.072873
1000,0.067587
1000,0.068343
1000,0.098548
1000,0.080802
1000,0.093263
1000,0.06872
1000,0.06721
1000,0.082313
1000,0.065699
1000,0.074006
1000,0.087976
1000,0.068342
1000,0.095906
1000,0.066831
1000,0.084955
1000,0.10761
1000,0.085333
1000,0.112897
1000,0.085711
1000,0.110254
1000,0.067209
1000,0.089109
1000,0.084201
1000,0.084201
1000,0.071363
1000,0.084955
1000,0.070986
1000,0.083445
1000,0.094773
1000,0.084956
1000,0.083067
1000,0.083068
1000,0.067588
1000,0.090997
1000,0.085711
1000,0.086844
1000,0.074761
1000,0.085333
1000,0.074384
1000,0.069853
1000,0.089864
1000,0.072496
1000,0.076271
1000,0.094018
1000,0.077026
1000,0.092508
1000,0.066832
1000,0.091753
1000,0.068719
1000,0.069475
1000,0.069475
1000,0.069474
1000,0.088354
1000,0.108743
1000,0.083068
1000,0.083067
1000,0.083823
1000,0.086089
1000,0.083446
1000,0.086466
1000,0.130643
1000,0.10761
1000,0.072873
1000,0.067587
1000,0.081557
1000,0.080425
1000,0.085334
1000,0.101947
1000,0.066455
1000,0.075139
1000,0.07023
1000,0.085333
1000,0.075139
1000,0.090997
1000,0.0657
1000,0.085333
1000,0.0842
1000,0.083823
1000,0.09213
1000,0.068342
1000,0.069097
1000,0.067965
1000,0.067209
1000,0.069097
1000,0.070985
1000,0.083068
1000,0.101569
1000,0.083446
1000,0.086466
1000,0.084578
1000,0.085711
1000,0.085333
1000,0.089864
1000,0.084201
1000,0.09062
1000,0.097794
1000,0.09213
1000,0.085711
1000,0.110631
1000,0.094395
1000,0.070608
1000,0.066832
1000,0.069098
1000,0.066832
1000,0.066832
1000,0.067587
1000,0.108744
1000,0.071741
1000,0.070608
1000,0.066455
1000,0.066455
1000,0.07023
1000,0.06721
1000,0.063812
1000,0.086089
1000,0.08911
1000,0.087599
1000,0.082313
1000,0.082313
1000,0.08269
1000,0.097416
1000,0.069853
1000,0.067587
1000,0.066454
1000,0.066454
1000,0.068342
1000,0.072495
1000,0.06872
1000,0.092885
1000,0.094396
1000,0.09213
1000,0.088731
1000,0.087976
1000,0.067964
1000,0.069853
1000,0.083823
1000,0.200873
1000,0.084578
1000,0.103834
1000,0.110254
1000,0.069475
1000,0.070986
1000,0.067587
1000,0.068719
1000,0.068343
1000,0.083823
1000,0.084579
1000,0.068342
1000,0.069853
1000,0.068719
1000,0.087598
1000,0.085711
1000,0.070986
1000,0.075894
1000,0.067587
1000,0.068342
1000,0.069098
1000,0.068719
1000,0.07174
1000,0.091374
1000,0.085333
1000,0.072873
1000,0.109498
1000,0.083446
1000,0.07174
1000,0.074006
1000,0.073251
1000,0.073251
1000,0.071741
1000,0.075139
1000,0.072874
1000,0.073629
1000,0.089864
1000,0.072496
1000,0.075516
1000,0.088731
1000,0.109121
1000,0.0842
1000,0.067965
1000,0.070985
1000,0.113275
1000,0.087221
1000,0.115162
1000,0.080425
1000,0.065699
1000,0.069475
1000,0.08269
1000,0.067587
1000,0.067587
1000,0.067587
1000,0.093263
1000,0.067587
1000,0.072118
1000,0.068342
1000,0.086466
1000,0.074383
1000,0.069853
1000,0.087222
1000,0.06872
1000,0.077782
1000,0.093263
1000,0.06721
1000,0.070608
1000,0.075516
1000,0.074383
1000,0.074384
1000,0.094395
1000,0.095528
1000,0.069852
1000,0.234101
1000,0.070985
1000,0.0842
1000,0.084956
1000,0.084956
1000,0.084956
1000,0.086843
1000,0.068342
1000,0.069097
1000,0.067964
1000,0.068342
1000,0.086089
1000,0.077782
1000,0.06721
1000,0.067209
1000,0.083068
1000,0.084201
1000,0.08269
1000,0.064944
1000,0.067209
1000,0.067587
1000,0.069097
1000,0.066832
1000,0.109121
1000,0.068342
1000,0.065699
1000,0.091752
1000,0.094772
1000,0.06872
1000,0.074006
1000,0.087977
1000,0.069852
1000,0.109876
1000,0.06721
1000,0.074384
1000,0.086088
1000,0.072495
1000,0.083446
1000,0.067209
1000,0.085711
1000,0.065699
1000,0.069475
1000,0.071363
1000,0.06721
1000,0.09364
1000,0.06872
1000,0.067587
1000,0.086089
1000,0.095906
1000,0.093641
1000,0.081558
1000,0.083445
1000,0.069853
1000,0.084578
1000,0.069097
1000,0.149145
1000,0.06872
1000,0.066832
1000,0.06721
1000,0.091374
1000,0.066454
1000,0.066077
1000,0.066832
1000,0.069098
1000,0.110254
1000,0.086088
1000,0.081935
1000,0.084201
1000,0.086088
1000,0.109877
1000,0.068342
1000,0.066077
1000,0.084578
1000,0.083445
1000,0.083823
1000,0.069475
1000,0.071362
1000,0.068343
1000,0.070985
1000,0.080425
1000,0.279788
1000,0.086466
1000,0.072873
1000,0.069098
1000,0.069853
1000,0.082691
1000,0.086088
1000,0.082313
1000,0.086844
1000,0.077404
1000,0.070607
1000,0.071363
1000,0.097794
1000,0.088731
1000,0.069475
1000,0.067587
1000,0.09213
1000,0.066455
